0.4824,0.6980,0.9059,8
0.0314,0.6157,0.7216,7
0.1608,0.9059,0.0510,5
0.2667,0.3843,0.3647,5
0.0078,0.9490,0.9373,6
0.6353,0.5882,0.4392,3
0.6118,0.9216,0.1961,5
0.4275,0.0745,0.3922,8
0.4824,0.7843,0.1647,5
0.3647,0.0745,0.0275,3
0.1725,0.9059,0.0745,5
0.7922,0.7843,0.2784,4
0.8078,0.0549,0.6549,8
0.9647,0.2510,0.9922,8
0.9176,0.9882,0.8784,9
0.4392,0.3882,0.7294,8
0.9765,0.8431,0.3373,12
0.0706,0.0118,0.8471,7
0.0157,0.1451,0.0196,11
0.3961,0.6275,0.2235,5
0.6627,0.2784,0.9765,8
0.4157,0.0902,0.0588,3
0.6549,0.4196,0.6510,8
0.7294,0.8784,0.1098,5
0.6667,0.1725,0.2784,3
0.4784,0.6078,0.4745,5
0.5725,0.2706,0.4863,3
0.2314,0.7333,0.5490,5
0.5686,0.9176,0.9843,6
0.5686,0.9373,0.4118,5
0.3176,0.5294,0.5176,5
0.9176,0.2627,0.8431,1
0.0667,0.7686,0.9176,6
0.0235,0.1490,0.3608,7
0.8000,0.5804,0.2039,3
0.4196,0.9059,0.1490,5
0.9725,0.0745,0.5882,0
0.8549,0.3804,0.7098,1
0.4039,0.3412,0.0549,3
0.5294,0.6000,0.2784,5
0.9020,0.8275,0.9961,10
0.6078,0.9843,0.3137,5
0.8941,0.1686,0.8510,1
0.1294,0.8510,0.0118,5
0.6078,0.3843,0.7451,8
0.4784,0.2902,0.8510,8
0.2549,0.5765,0.5216,5
0.9765,0.4157,0.6980,1
1.0000,0.2314,0.1765,0
0.2235,0.7490,0.6941,5
0.9804,0.6863,0.0824,2
0.6784,0.8275,0.4039,5
0.8431,0.7922,0.8157,10
0.2980,0.8902,0.4471,5
0.2980,0.0824,0.4157,8
0.1451,0.8627,0.5137,5
0.5569,0.5255,0.6235,10
0.9569,0.2000,0.7098,1
0.5373,0.7137,0.7922,10
0.7608,0.7686,0.2745,4
0.5765,0.5137,0.7216,10
0.8118,0.5098,0.2824,3
0.6039,0.8235,0.0196,5
0.7647,0.8667,0.2667,5
0.5333,0.4431,0.9765,8
0.4941,0.0549,0.8314,8
0.5412,0.4392,0.2588,3
0.7255,0.9333,0.6000,5
0.1608,0.4627,0.2980,5
0.8784,0.7843,0.1216,4
0.2353,0.3843,0.5647,7
0.0745,0.9490,0.3294,5
0.0980,0.5216,0.3686,5
0.2039,0.9098,0.7608,6
0.1490,0.6941,0.6275,5
0.1686,0.7255,0.3569,5
0.5529,0.6941,0.3216,5
0.8471,0.0863,0.9451,8
0.1686,0.6784,0.2627,5
0.2392,0.1098,0.8588,7
0.4353,0.8078,0.4941,5
0.3765,0.1255,0.1451,3
0.7804,0.9098,0.4627,5
0.6745,0.7333,0.9176,10
0.7529,0.0941,0.2392,0
0.1529,0.6549,0.1843,5
0.6980,0.8196,0.4863,5
0.2588,0.7255,0.5882,5
0.6431,0.9725,0.4745,5
0.7216,0.3176,0.2314,3
0.0510,0.2588,0.8314,7
0.2078,0.1059,0.7569,8
0.3961,0.6039,0.8000,7
0.2824,0.5020,0.5059,5
0.5882,0.9255,0.6118,5
0.0745,0.4275,0.8157,7
0.6353,0.1059,0.4902,8
0.2392,0.4627,0.0235,5
0.0471,0.1608,0.5216,7
0.2667,0.4196,0.2118,5
0.7373,0.2314,0.5529,8
0.4510,0.6549,0.7059,7
0.4471,0.4510,0.8941,8
0.7137,0.2039,0.5333,8
0.6353,0.4235,0.2667,3
0.3843,0.7961,0.0118,5
0.8078,0.0902,0.0667,0
0.8745,0.1294,0.8314,1
0.6431,0.9294,0.8941,6
0.1725,0.3333,0.3451,7
0.1333,0.6941,0.3647,5
0.8863,0.5922,0.7216,12
0.1804,0.4196,0.1569,5
0.2000,0.7843,0.5922,5
0.7098,0.9843,0.8431,5
0.5647,0.7451,0.8588,10
0.2510,0.6392,0.9137,6
0.2549,0.4196,0.5020,7
0.4235,0.0118,0.2588,3
0.9882,0.8314,0.1412,4
0.5020,0.6314,0.5490,5
0.6745,0.9922,0.6706,5
0.9569,0.0392,0.0980,0
0.4824,0.6431,0.9843,7
0.2745,0.1961,0.2314,3
0.9569,0.2588,0.3451,0
0.2824,0.1451,0.5216,8
0.7569,0.6196,0.0667,3
0.3255,0.0000,0.7059,8
0.3569,0.1412,0.7020,8
0.3647,0.2235,0.4588,3
0.8157,0.0549,0.9882,8
0.7059,0.7373,0.2902,4
0.6353,0.9373,0.6627,5
0.0784,0.0353,0.8235,7
0.8549,0.3216,0.7608,1
0.1961,0.3373,0.4863,10
0.7725,0.8431,0.7686,10
0.0392,0.6706,0.7176,7
0.3176,0.5216,0.4471,5
0.5647,0.9294,0.2431,5
0.8902,0.0667,0.8784,1
0.0392,0.7765,0.8627,6
0.0824,0.0588,0.9294,7
0.7255,0.8471,0.1961,4
0.3843,0.7686,0.3059,5
0.7529,0.5098,0.7490,8
0.5333,0.1686,0.6745,8
0.9647,0.6824,1.0000,1
0.2549,0.8157,0.2196,5
0.0118,0.0314,0.1569,11
0.2431,0.7333,0.0627,5
0.6000,0.4588,0.0863,3
0.1490,0.4275,0.2118,5
0.9373,0.9176,0.0118,4
0.3255,0.7176,0.1647,5
0.7137,0.9255,0.1059,5
0.7922,0.1098,0.3961,1
0.6627,0.2471,0.6078,8
0.5255,0.1451,0.1922,3
0.1216,0.8275,0.8078,6
0.1451,0.9333,0.1373,5
0.8941,0.1961,0.2471,0
0.4549,0.9843,0.0196,5
0.3804,0.4471,0.1020,5
0.1333,0.8784,0.0706,5
0.6431,0.7216,0.5373,5
0.7765,0.1882,0.3098,0
0.7137,0.4353,0.7216,8
0.7216,0.1333,0.8471,8
0.1647,0.2235,0.7176,7
0.1765,0.0667,0.0706,11
0.7137,0.1647,0.3882,0
0.2157,0.5647,0.1020,5
0.3529,0.0039,0.7255,8
0.2863,0.4667,0.0863,5
0.0275,0.9647,0.3255,5
